Date,stream,Time,Press (PSI),Turb(NTU),H2OTemp(degC),LogTemp(degC),Batt(V),Discharge
2008-07-21,k,20:30,0.105 ,0.0 ,14.9 ,21.6 ,10.2 ,0.551763493
2008-07-21,k,20:45,0.106 ,0.0 ,14.8 ,21.4 ,10.2 ,0.564856859
2008-07-21,k,21:00,0.105 ,0.0 ,14.8 ,21.1 ,10.2 ,0.551763493
2008-07-21,k,21:15,0.106 ,0.0 ,14.7 ,21.0 ,10.2 ,0.564856859
2008-07-21,k,21:30,0.106 ,0.0 ,14.7 ,20.6 ,10.2 ,0.564856859
2008-07-21,k,21:45,0.106 ,0.0 ,14.7 ,20.4 ,10.2 ,0.564856859
2008-07-21,k,22:00,0.106 ,0.0 ,14.6 ,20.1 ,10.2 ,0.564856859
2008-07-21,k,22:15,0.106 ,0.0 ,14.6 ,19.9 ,10.2 ,0.564856859
2008-07-21,k,22:30,0.106 ,0.0 ,14.5 ,19.7 ,10.2 ,0.564856859
2008-07-21,k,22:45,0.105 ,0.0 ,14.5 ,19.5 ,10.2 ,0.551763493
2008-07-21,k,23:00,0.105 ,0.0 ,14.5 ,19.2 ,10.2 ,0.551763493
2008-07-21,k,23:15,0.104 ,0.0 ,14.4 ,18.9 ,10.2 ,0.538890749
2008-07-21,k,23:30,0.105 ,0.0 ,14.4 ,18.8 ,10.2 ,0.551763493
2008-07-21,k,23:45,0.105 ,0.0 ,14.3 ,18.6 ,10.2 ,0.551763493
2008-07-22,k,0:00,0.104 ,0.0 ,14.3 ,18.3 ,10.2 ,0.538890749
2008-07-22,k,0:15,0.104 ,0.0 ,14.3 ,18.1 ,10.2 ,0.538890749
2008-07-22,k,0:30,0.104 ,0.0 ,14.2 ,17.9 ,10.2 ,0.538890749
2008-07-22,k,0:45,0.104 ,0.0 ,14.2 ,17.6 ,10.2 ,0.538890749
2008-07-22,k,1:00,0.104 ,0.0 ,14.1 ,17.5 ,10.2 ,0.538890749
2008-07-22,k,1:15,0.104 ,0.0 ,14.1 ,17.2 ,10.2 ,0.538890749
2008-07-22,k,1:30,0.104 ,0.0 ,14.1 ,17.1 ,10.2 ,0.538890749
2008-07-22,k,1:45,0.104 ,0.0 ,14.0 ,16.8 ,10.2 ,0.538890749
2008-07-22,k,2:00,0.104 ,0.0 ,13.9 ,16.7 ,10.2 ,0.538890749
2008-07-22,k,2:15,0.104 ,0.0 ,13.9 ,16.6 ,10.2 ,0.538890749
2008-07-22,k,2:30,0.104 ,0.0 ,13.9 ,16.5 ,10.2 ,0.538890749
2008-07-22,k,2:45,0.104 ,0.0 ,13.9 ,16.4 ,10.2 ,0.538890749
2008-07-22,k,3:00,0.104 ,0.0 ,13.8 ,16.2 ,10.2 ,0.538890749
2008-07-22,k,3:15,0.104 ,0.0 ,13.8 ,16.0 ,10.2 ,0.538890749
2008-07-22,k,3:30,0.104 ,0.0 ,13.8 ,15.9 ,10.2 ,0.538890749
2008-07-22,k,3:45,0.104 ,0.0 ,13.7 ,15.7 ,10.2 ,0.538890749
2008-07-22,k,4:00,0.104 ,0.0 ,13.7 ,15.6 ,10.2 ,0.538890749
2008-07-22,k,4:15,0.104 ,0.0 ,13.7 ,15.5 ,10.2 ,0.538890749
2008-07-22,k,4:30,0.104 ,0.0 ,13.6 ,15.3 ,10.2 ,0.538890749
2008-07-22,k,4:45,0.104 ,0.0 ,13.6 ,15.1 ,10.2 ,0.538890749
2008-07-22,k,5:00,0.104 ,0.0 ,13.6 ,15.0 ,10.2 ,0.538890749
2008-07-22,k,5:15,0.104 ,0.0 ,13.6 ,14.9 ,10.2 ,0.538890749
2008-07-22,k,5:30,0.104 ,0.0 ,13.5 ,14.9 ,10.2 ,0.538890749
2008-07-22,k,5:45,0.104 ,0.0 ,13.5 ,14.8 ,10.2 ,0.538890749
2008-07-22,k,6:00,0.104 ,0.0 ,13.5 ,14.8 ,10.2 ,0.538890749
2008-07-22,k,6:15,0.104 ,0.0 ,13.5 ,14.8 ,10.2 ,0.538890749
2008-07-22,k,6:30,0.104 ,0.0 ,13.5 ,14.6 ,10.2 ,0.538890749
2008-07-22,k,6:45,0.104 ,0.0 ,13.5 ,14.5 ,10.2 ,0.538890749
2008-07-22,k,7:00,0.104 ,0.0 ,13.5 ,14.5 ,10.2 ,0.538890749
2008-07-22,k,7:15,0.104 ,0.0 ,13.4 ,14.5 ,10.2 ,0.538890749
2008-07-22,k,7:30,0.105 ,0.0 ,13.4 ,14.5 ,10.2 ,0.551763493
2008-07-22,k,7:45,0.105 ,0.0 ,13.4 ,14.4 ,10.2 ,0.551763493
2008-07-22,k,8:00,0.106 ,0.0 ,13.4 ,14.4 ,10.2 ,0.564856859
2008-07-22,k,8:15,0.106 ,0.0 ,13.4 ,14.4 ,10.2 ,0.564856859
2008-07-22,k,8:30,0.106 ,0.0 ,13.5 ,14.4 ,10.2 ,0.564856859
2008-07-22,k,8:45,0.106 ,0.0 ,13.5 ,14.5 ,10.2 ,0.564856859
2008-07-22,k,9:00,0.106 ,0.0 ,13.6 ,14.6 ,10.2 ,0.564856859
2008-07-22,k,9:15,0.106 ,0.0 ,13.6 ,14.8 ,10.2 ,0.564856859
2008-07-22,k,9:30,0.106 ,0.0 ,13.6 ,14.9 ,10.2 ,0.564856859
2008-07-22,k,9:45,0.106 ,0.0 ,13.6 ,14.9 ,10.2 ,0.564856859
2008-07-22,k,10:00,0.106 ,0.0 ,13.6 ,15.0 ,10.2 ,0.564856859
2008-07-22,k,10:15,0.106 ,0.0 ,13.7 ,15.1 ,10.2 ,0.564856859
2008-07-22,k,10:30,0.106 ,0.0 ,13.8 ,15.3 ,10.2 ,0.564856859
2008-07-22,k,10:45,0.106 ,0.0 ,13.8 ,15.5 ,10.2 ,0.564856859
2008-07-22,k,11:00,0.106 ,0.0 ,13.9 ,15.7 ,10.2 ,0.564856859
2008-07-22,k,11:15,0.106 ,0.0 ,13.9 ,15.9 ,10.2 ,0.564856859
2008-07-22,k,11:30,0.106 ,0.0 ,13.9 ,16.0 ,10.2 ,0.564856859
2008-07-22,k,11:45,0.106 ,0.0 ,13.9 ,16.2 ,10.2 ,0.564856859
2008-07-22,k,12:00,0.106 ,0.0 ,13.9 ,16.4 ,10.2 ,0.564856859
2008-07-22,k,12:15,0.106 ,0.0 ,13.9 ,16.4 ,10.2 ,0.564856859
2008-07-22,k,12:30,0.106 ,0.0 ,13.9 ,16.5 ,10.2 ,0.564856859
2008-07-22,k,12:45,0.106 ,0.0 ,14.0 ,16.5 ,10.2 ,0.564856859
2008-07-22,k,13:00,0.106 ,0.0 ,14.0 ,16.6 ,10.2 ,0.564856859
2008-07-22,k,13:15,0.106 ,0.0 ,14.1 ,16.6 ,10.2 ,0.564856859
2008-07-22,k,13:30,0.106 ,0.0 ,14.1 ,16.7 ,10.2 ,0.564856859
2008-07-22,k,13:45,0.106 ,0.0 ,14.1 ,16.7 ,10.2 ,0.564856859
2008-07-22,k,14:00,0.106 ,0.0 ,14.1 ,16.8 ,10.2 ,0.564856859
2008-07-22,k,14:15,0.106 ,0.0 ,14.1 ,17.0 ,10.2 ,0.564856859
2008-07-22,k,14:30,0.106 ,0.0 ,14.1 ,17.1 ,10.2 ,0.564856859
2008-07-22,k,14:45,0.106 ,0.0 ,14.1 ,17.1 ,10.2 ,0.564856859
2008-07-22,k,15:00,0.106 ,0.0 ,14.1 ,17.1 ,10.2 ,0.564856859
2008-07-22,k,15:15,0.106 ,0.0 ,14.1 ,17.1 ,10.2 ,0.564856859
2008-07-22,k,15:30,0.106 ,0.0 ,14.1 ,17.1 ,10.2 ,0.564856859
2008-07-22,k,15:45,0.106 ,0.0 ,14.1 ,17.2 ,10.2 ,0.564856859
2008-07-22,k,16:00,0.106 ,0.0 ,14.1 ,17.2 ,10.2 ,0.564856859
2008-07-22,k,16:15,0.106 ,0.0 ,14.1 ,17.2 ,10.2 ,0.564856859
2008-07-22,k,16:30,0.106 ,0.0 ,14.1 ,17.2 ,10.2 ,0.564856859
2008-07-22,k,16:45,0.106 ,0.0 ,14.1 ,17.3 ,10.2 ,0.564856859
2008-07-22,k,17:00,0.106 ,0.0 ,14.1 ,17.3 ,10.2 ,0.564856859
2008-07-22,k,17:15,0.106 ,0.0 ,14.1 ,17.3 ,10.2 ,0.564856859
2008-07-22,k,17:30,0.106 ,0.0 ,14.1 ,17.3 ,10.2 ,0.564856859
2008-07-22,k,17:45,0.106 ,0.0 ,14.1 ,17.3 ,10.2 ,0.564856859
2008-07-22,k,18:00,0.106 ,0.0 ,14.1 ,17.3 ,10.2 ,0.564856859
2008-07-22,k,18:15,0.105 ,0.0 ,14.1 ,17.3 ,10.2 ,0.551763493
2008-07-22,k,18:30,0.105 ,0.0 ,14.1 ,17.3 ,10.2 ,0.551763493
2008-07-22,k,18:45,0.105 ,0.0 ,14.0 ,17.2 ,10.2 ,0.551763493
2008-07-22,k,19:00,0.105 ,0.0 ,14.0 ,17.2 ,10.2 ,0.551763493
2008-07-22,k,19:15,0.104 ,0.0 ,14.0 ,17.2 ,10.2 ,0.538890749
2008-07-22,k,19:30,0.105 ,0.0 ,13.9 ,17.1 ,10.2 ,0.551763493
2008-07-22,k,19:45,0.105 ,0.0 ,13.9 ,17.0 ,10.2 ,0.551763493
2008-07-22,k,20:00,0.104 ,0.0 ,13.9 ,16.8 ,10.2 ,0.538890749
2008-07-22,k,20:15,0.104 ,0.0 ,13.8 ,16.7 ,10.2 ,0.538890749
2008-07-22,k,20:30,0.104 ,0.0 ,13.8 ,16.6 ,10.2 ,0.538890749
2008-07-22,k,20:45,0.104 ,0.0 ,13.8 ,16.5 ,10.2 ,0.538890749
2008-07-22,k,21:00,0.104 ,0.0 ,13.8 ,16.4 ,10.2 ,0.538890749
2008-07-22,k,21:15,0.104 ,0.0 ,13.8 ,16.4 ,10.2 ,0.538890749
2008-07-22,k,21:30,0.104 ,0.0 ,13.7 ,16.1 ,10.2 ,0.538890749
2008-07-22,k,21:45,0.104 ,0.0 ,13.7 ,16.0 ,10.2 ,0.538890749
2008-07-22,k,22:00,0.104 ,0.0 ,13.7 ,15.9 ,10.2 ,0.538890749
2008-07-22,k,22:15,0.104 ,0.0 ,13.6 ,15.7 ,10.2 ,0.538890749
2008-07-22,k,22:30,0.104 ,0.0 ,13.6 ,15.7 ,10.2 ,0.538890749
2008-07-22,k,22:45,0.104 ,0.0 ,13.6 ,15.6 ,10.2 ,0.538890749
2008-07-22,k,23:00,0.104 ,0.0 ,13.6 ,15.5 ,10.2 ,0.538890749
2008-07-22,k,23:15,0.104 ,0.0 ,13.5 ,15.4 ,10.2 ,0.538890749
2008-07-22,k,23:30,0.104 ,0.0 ,13.5 ,15.3 ,10.2 ,0.538890749
2008-07-22,k,23:45,0.104 ,0.0 ,13.5 ,15.1 ,10.2 ,0.538890749
2008-07-23,k,0:00,0.104 ,0.0 ,13.4 ,15.0 ,10.2 ,0.538890749
2008-07-23,k,0:15,0.104 ,0.0 ,13.4 ,15.0 ,10.2 ,0.538890749
2008-07-23,k,0:30,0.104 ,0.0 ,13.4 ,14.9 ,10.2 ,0.538890749
2008-07-23,k,0:45,0.104 ,0.0 ,13.3 ,14.8 ,10.2 ,0.538890749
2008-07-23,k,1:00,0.104 ,0.0 ,13.3 ,14.8 ,10.2 ,0.538890749
2008-07-23,k,1:15,0.104 ,0.0 ,13.3 ,14.5 ,10.2 ,0.538890749
2008-07-23,k,1:30,0.104 ,0.0 ,13.3 ,14.5 ,10.2 ,0.538890749
2008-07-23,k,1:45,0.104 ,0.0 ,13.3 ,14.4 ,10.2 ,0.538890749
2008-07-23,k,2:00,0.104 ,0.0 ,13.2 ,14.3 ,10.2 ,0.538890749
2008-07-23,k,2:15,0.104 ,0.0 ,13.2 ,14.3 ,10.2 ,0.538890749
2008-07-23,k,2:30,0.104 ,0.0 ,13.1 ,14.2 ,10.2 ,0.538890749
2008-07-23,k,2:45,0.104 ,0.0 ,13.1 ,14.2 ,10.2 ,0.538890749
2008-07-23,k,3:00,0.104 ,0.0 ,13.1 ,14.0 ,10.2 ,0.538890749
2008-07-23,k,3:15,0.104 ,0.0 ,13.1 ,14.0 ,10.2 ,0.538890749
2008-07-23,k,3:30,0.104 ,0.0 ,13.1 ,13.8 ,10.2 ,0.538890749
2008-07-23,k,3:45,0.104 ,0.0 ,13.0 ,13.7 ,10.2 ,0.538890749
2008-07-23,k,4:00,0.104 ,0.0 ,13.0 ,13.7 ,10.2 ,0.538890749
2008-07-23,k,4:15,0.104 ,0.0 ,13.0 ,13.5 ,10.2 ,0.538890749
2008-07-23,k,4:30,0.104 ,0.0 ,13.0 ,13.5 ,10.2 ,0.538890749
2008-07-23,k,4:45,0.104 ,0.0 ,13.0 ,13.4 ,10.2 ,0.538890749
2008-07-23,k,5:00,0.104 ,0.0 ,12.9 ,13.4 ,10.2 ,0.538890749
2008-07-23,k,5:15,0.104 ,0.0 ,12.9 ,13.4 ,10.2 ,0.538890749
2008-07-23,k,5:30,0.104 ,0.0 ,12.9 ,13.3 ,10.2 ,0.538890749
2008-07-23,k,5:45,0.104 ,0.0 ,12.9 ,13.2 ,10.2 ,0.538890749
2008-07-23,k,6:00,0.104 ,0.0 ,12.9 ,13.2 ,10.2 ,0.538890749
2008-07-23,k,6:15,0.104 ,0.0 ,12.8 ,13.2 ,10.2 ,0.538890749
2008-07-23,k,6:30,0.104 ,0.0 ,12.8 ,13.1 ,10.2 ,0.538890749
2008-07-23,k,6:45,0.104 ,0.0 ,12.8 ,12.9 ,10.2 ,0.538890749
2008-07-23,k,7:00,0.104 ,0.0 ,12.8 ,12.8 ,10.2 ,0.538890749
2008-07-23,k,7:15,0.104 ,0.0 ,12.8 ,12.8 ,10.2 ,0.538890749
2008-07-23,k,7:30,0.104 ,0.0 ,12.8 ,12.8 ,10.2 ,0.538890749
2008-07-23,k,7:45,0.104 ,0.0 ,12.8 ,12.7 ,10.2 ,0.538890749
2008-07-23,k,8:00,0.104 ,0.0 ,12.7 ,12.7 ,10.2 ,0.538890749
2008-07-23,k,8:15,0.104 ,0.0 ,12.7 ,12.6 ,10.2 ,0.538890749
2008-07-23,k,8:30,0.104 ,0.0 ,12.7 ,12.6 ,10.2 ,0.538890749
2008-07-23,k,8:45,0.104 ,0.0 ,12.7 ,12.6 ,10.2 ,0.538890749
2008-07-23,k,9:00,0.104 ,0.0 ,12.7 ,12.6 ,10.2 ,0.538890749
2008-07-23,k,9:15,0.104 ,0.0 ,12.7 ,12.6 ,10.2 ,0.538890749
2008-07-23,k,9:30,0.104 ,0.0 ,12.7 ,12.6 ,10.2 ,0.538890749
2008-07-23,k,9:45,0.104 ,0.0 ,12.8 ,12.6 ,10.2 ,0.538890749
2008-07-23,k,10:00,0.105 ,0.0 ,12.8 ,12.6 ,10.2 ,0.551763493
2008-07-23,k,10:15,0.104 ,0.0 ,12.8 ,12.6 ,10.2 ,0.538890749
2008-07-23,k,10:30,0.105 ,0.0 ,12.8 ,12.7 ,10.2 ,0.551763493
2008-07-23,k,10:45,0.105 ,0.0 ,12.9 ,12.7 ,10.2 ,0.551763493
2008-07-23,k,11:00,0.105 ,0.0 ,12.9 ,12.8 ,10.1 ,0.551763493
2008-07-23,k,11:15,0.105 ,0.0 ,12.9 ,12.9 ,10.2 ,0.551763493
2008-07-23,k,11:30,0.106 ,0.0 ,12.9 ,13.2 ,10.2 ,0.564856859
2008-07-23,k,11:45,0.105 ,0.0 ,12.8 ,13.2 ,10.2 ,0.551763493
2008-07-23,k,12:00,0.106 ,0.0 ,12.8 ,13.3 ,10.2 ,0.564856859
2008-07-23,k,12:15,0.106 ,0.0 ,12.8 ,13.3 ,10.2 ,0.564856859
2008-07-23,k,12:30,0.106 ,0.0 ,12.8 ,13.3 ,10.2 ,0.564856859
2008-07-23,k,12:45,0.105 ,0.0 ,12.8 ,13.3 ,10.2 ,0.551763493
2008-07-23,k,13:00,0.105 ,0.0 ,12.9 ,13.4 ,10.2 ,0.551763493
2008-07-23,k,13:15,0.106 ,3.8 ,12.9 ,13.4 ,10.2 ,0.564856859
2008-07-23,k,13:30,0.106 ,0.0 ,12.9 ,13.4 ,10.2 ,0.564856859
2008-07-23,k,13:45,0.106 ,0.0 ,12.9 ,13.4 ,10.2 ,0.564856859
2008-07-23,k,14:00,0.106 ,0.0 ,13.0 ,13.5 ,10.2 ,0.564856859
2008-07-23,k,14:15,0.106 ,0.0 ,13.0 ,13.7 ,10.2 ,0.564856859
2008-07-23,k,14:30,0.106 ,0.0 ,13.0 ,13.7 ,10.2 ,0.564856859
2008-07-23,k,14:45,0.105 ,0.0 ,13.0 ,13.8 ,10.2 ,0.551763493
2008-07-23,k,15:00,0.105 ,0.0 ,13.1 ,14.0 ,10.2 ,0.551763493
2008-07-23,k,15:15,0.105 ,0.0 ,13.1 ,14.2 ,10.2 ,0.551763493
2008-07-23,k,15:30,0.105 ,0.0 ,13.1 ,14.3 ,10.2 ,0.551763493
2008-07-23,k,15:45,0.105 ,0.0 ,13.0 ,14.3 ,10.2 ,0.551763493
2008-07-23,k,16:00,0.106 ,0.0 ,13.0 ,14.4 ,10.2 ,0.564856859
2008-07-23,k,16:15,0.105 ,0.0 ,13.0 ,14.4 ,10.2 ,0.551763493
2008-07-23,k,16:30,0.105 ,0.0 ,13.0 ,14.4 ,10.2 ,0.551763493
2008-07-23,k,16:45,0.105 ,0.0 ,13.0 ,14.4 ,10.2 ,0.551763493
2008-07-23,k,17:00,0.105 ,0.0 ,13.0 ,14.5 ,10.2 ,0.551763493
2008-07-23,k,17:15,0.105 ,0.0 ,13.0 ,14.5 ,10.2 ,0.551763493
2008-07-23,k,17:30,0.105 ,0.0 ,13.0 ,14.5 ,10.2 ,0.551763493
2008-07-23,k,17:45,0.105 ,0.0 ,13.0 ,14.5 ,10.2 ,0.551763493
2008-07-23,k,18:00,0.105 ,0.0 ,13.0 ,14.6 ,10.2 ,0.551763493
2008-07-23,k,18:15,0.105 ,0.0 ,13.0 ,14.6 ,10.2 ,0.551763493
2008-07-23,k,18:30,0.105 ,0.0 ,13.0 ,14.6 ,10.2 ,0.551763493
2008-07-23,k,18:45,0.105 ,0.0 ,13.0 ,14.6 ,10.2 ,0.551763493
2008-07-23,k,19:00,0.105 ,0.0 ,12.9 ,14.5 ,10.2 ,0.551763493
2008-07-23,k,19:15,0.105 ,0.0 ,12.9 ,14.5 ,10.2 ,0.551763493
2008-07-23,k,19:30,0.105 ,0.0 ,12.9 ,14.5 ,10.2 ,0.551763493
2008-07-23,k,19:45,0.105 ,0.0 ,12.9 ,14.5 ,10.2 ,0.551763493
2008-07-23,k,20:00,0.105 ,0.0 ,12.9 ,14.4 ,10.2 ,0.551763493
2008-07-23,k,20:15,0.105 ,0.0 ,12.9 ,14.4 ,10.2 ,0.551763493
2008-07-23,k,20:30,0.105 ,0.0 ,12.9 ,14.3 ,10.2 ,0.551763493
2008-07-23,k,20:45,0.104 ,0.0 ,12.9 ,14.3 ,10.2 ,0.538890749
2008-07-23,k,21:00,0.104 ,0.0 ,12.8 ,14.3 ,10.2 ,0.538890749
2008-07-23,k,21:15,0.105 ,0.0 ,12.8 ,14.2 ,10.2 ,0.551763493
2008-07-23,k,21:30,0.105 ,0.0 ,12.8 ,14.2 ,10.2 ,0.551763493
2008-07-23,k,21:45,0.105 ,0.0 ,12.8 ,14.0 ,10.2 ,0.551763493
2008-07-23,k,22:00,0.105 ,0.0 ,12.8 ,14.0 ,10.2 ,0.551763493
2008-07-23,k,22:15,0.105 ,0.0 ,12.8 ,13.9 ,10.2 ,0.551763493
2008-07-23,k,22:30,0.105 ,0.0 ,12.8 ,13.9 ,10.2 ,0.551763493
2008-07-23,k,22:45,0.105 ,0.0 ,12.8 ,13.8 ,10.2 ,0.551763493
2008-07-23,k,23:00,0.105 ,0.0 ,12.7 ,13.8 ,10.2 ,0.551763493
2008-07-23,k,23:15,0.105 ,0.0 ,12.7 ,13.7 ,10.2 ,0.551763493
2008-07-23,k,23:30,0.104 ,0.0 ,12.7 ,13.7 ,10.2 ,0.538890749
2008-07-23,k,23:45,0.104 ,0.0 ,12.7 ,13.5 ,10.2 ,0.538890749
2008-07-24,k,0:00,0.104 ,0.0 ,12.7 ,13.5 ,10.2 ,0.538890749
2008-07-24,k,0:15,0.104 ,0.0 ,12.7 ,13.5 ,10.2 ,0.538890749
2008-07-24,k,0:30,0.104 ,0.0 ,12.7 ,13.5 ,10.2 ,0.538890749
2008-07-24,k,0:45,0.104 ,0.0 ,12.7 ,13.4 ,10.2 ,0.538890749
2008-07-24,k,1:00,0.104 ,0.0 ,12.6 ,13.4 ,10.2 ,0.538890749
2008-07-24,k,1:15,0.104 ,0.0 ,12.6 ,13.4 ,10.2 ,0.538890749
2008-07-24,k,1:30,0.104 ,0.0 ,12.6 ,13.4 ,10.2 ,0.538890749
2008-07-24,k,1:45,0.104 ,0.0 ,12.6 ,13.3 ,10.2 ,0.538890749
2008-07-24,k,2:00,0.104 ,0.0 ,12.6 ,13.3 ,10.2 ,0.538890749
2008-07-24,k,2:15,0.104 ,0.0 ,12.6 ,13.3 ,10.2 ,0.538890749
2008-07-24,k,2:30,0.104 ,0.0 ,12.6 ,13.2 ,10.2 ,0.538890749
2008-07-24,k,2:45,0.104 ,0.0 ,12.6 ,13.2 ,10.2 ,0.538890749
2008-07-24,k,3:00,0.104 ,0.0 ,12.6 ,13.2 ,10.2 ,0.538890749
2008-07-24,k,3:15,0.104 ,0.0 ,12.5 ,13.1 ,10.2 ,0.538890749
2008-07-24,k,3:30,0.104 ,0.0 ,12.5 ,12.9 ,10.2 ,0.538890749
2008-07-24,k,3:45,0.104 ,0.0 ,12.5 ,12.9 ,10.2 ,0.538890749
2008-07-24,k,4:00,0.104 ,0.0 ,12.5 ,12.9 ,10.2 ,0.538890749
2008-07-24,k,4:15,0.104 ,0.0 ,12.5 ,12.8 ,10.2 ,0.538890749
2008-07-24,k,4:30,0.104 ,0.0 ,12.4 ,12.8 ,10.1 ,0.538890749
2008-07-24,k,4:45,0.104 ,0.0 ,12.4 ,12.8 ,10.1 ,0.538890749
2008-07-24,k,5:00,0.104 ,0.0 ,12.4 ,12.8 ,10.1 ,0.538890749
2008-07-24,k,5:15,0.104 ,0.0 ,12.4 ,12.8 ,10.1 ,0.538890749
2008-07-24,k,5:30,0.104 ,0.0 ,12.4 ,12.8 ,10.1 ,0.538890749
2008-07-24,k,5:45,0.104 ,0.0 ,12.4 ,12.7 ,10.1 ,0.538890749
2008-07-24,k,6:00,0.104 ,0.0 ,12.4 ,12.7 ,10.1 ,0.538890749
2008-07-24,k,6:15,0.104 ,0.0 ,12.4 ,12.7 ,10.1 ,0.538890749
2008-07-24,k,6:30,0.105 ,0.0 ,12.4 ,12.7 ,10.1 ,0.551763493
2008-07-24,k,6:45,0.105 ,0.0 ,12.4 ,12.7 ,10.1 ,0.551763493
2008-07-24,k,7:00,0.105 ,0.0 ,12.4 ,12.7 ,10.1 ,0.551763493
2008-07-24,k,7:15,0.106 ,0.0 ,12.5 ,12.8 ,10.1 ,0.564856859
2008-07-24,k,7:30,0.106 ,0.0 ,12.5 ,12.8 ,10.1 ,0.564856859
2008-07-24,k,7:45,0.106 ,0.0 ,12.5 ,12.8 ,10.1 ,0.564856859
2008-07-24,k,8:00,0.106 ,0.0 ,12.6 ,12.9 ,10.1 ,0.564856859
2008-07-24,k,8:15,0.106 ,0.0 ,12.6 ,13.1 ,10.1 ,0.564856859
2008-07-24,k,8:30,0.106 ,0.0 ,12.6 ,13.2 ,10.1 ,0.564856859
2008-07-24,k,8:45,0.106 ,0.0 ,12.7 ,13.3 ,10.1 ,0.564856859
2008-07-24,k,9:00,0.106 ,0.0 ,12.7 ,13.4 ,10.1 ,0.564856859
2008-07-24,k,9:15,0.106 ,0.0 ,12.7 ,13.5 ,10.1 ,0.564856859
2008-07-24,k,9:30,0.106 ,0.0 ,12.8 ,13.7 ,10.1 ,0.564856859
2008-07-24,k,9:45,0.106 ,0.0 ,12.8 ,13.8 ,10.1 ,0.564856859
2008-07-24,k,10:00,0.106 ,0.0 ,12.8 ,14.0 ,10.1 ,0.564856859
2008-07-24,k,10:15,0.106 ,0.0 ,12.9 ,14.2 ,10.1 ,0.564856859
2008-07-24,k,10:30,0.106 ,0.0 ,13.0 ,14.4 ,10.1 ,0.564856859
2008-07-24,k,10:45,0.106 ,0.0 ,13.0 ,14.6 ,10.2 ,0.564856859
2008-07-24,k,11:00,0.106 ,0.0 ,13.0 ,15.0 ,10.1 ,0.564856859
2008-07-24,k,11:15,0.106 ,0.0 ,13.0 ,15.5 ,10.1 ,0.564856859
2008-07-24,k,11:30,0.106 ,0.0 ,13.1 ,16.0 ,10.2 ,0.564856859
2008-07-24,k,11:45,0.106 ,0.0 ,13.6 ,16.6 ,10.2 ,0.564856859
2008-07-24,k,12:00,0.106 ,0.0 ,14.5 ,17.2 ,10.2 ,0.564856859
2008-07-24,k,12:15,0.106 ,0.0 ,15.0 ,17.8 ,10.2 ,0.564856859
2008-07-24,k,12:30,0.106 ,0.0 ,15.4 ,18.4 ,10.2 ,0.564856859
2008-07-24,k,12:45,0.106 ,0.0 ,15.7 ,18.9 ,10.2 ,0.564856859
2008-07-24,k,13:00,0.106 ,0.0 ,15.9 ,19.4 ,10.2 ,0.564856859
2008-07-24,k,13:15,0.106 ,0.0 ,16.0 ,19.9 ,10.2 ,0.564856859
2008-07-24,k,13:30,0.106 ,0.0 ,15.8 ,20.4 ,10.2 ,0.564856859
2008-07-24,k,13:45,0.105 ,0.0 ,15.4 ,20.9 ,10.2 ,0.551763493
2008-07-24,k,14:00,0.106 ,1.1 ,15.2 ,21.5 ,10.2 ,0.564856859
2008-07-24,k,14:15,0.105 ,0.0 ,15.1 ,21.9 ,10.2 ,0.551763493
2008-07-24,k,14:30,0.105 ,0.0 ,15.1 ,22.1 ,10.2 ,0.551763493
2008-07-24,k,14:45,0.105 ,0.0 ,15.1 ,22.2 ,10.2 ,0.551763493
2008-07-24,k,15:00,0.105 ,0.0 ,15.2 ,22.6 ,10.2 ,0.551763493
2008-07-24,k,15:15,0.105 ,0.0 ,15.5 ,22.7 ,10.2 ,0.551763493
2008-07-24,k,15:30,0.105 ,0.0 ,15.3 ,22.7 ,10.2 ,0.551763493
2008-07-24,k,15:45,0.105 ,0.0 ,15.0 ,22.8 ,10.2 ,0.551763493
2008-07-24,k,16:00,0.105 ,0.0 ,14.9 ,22.8 ,10.2 ,0.551763493
2008-07-24,k,16:15,0.105 ,0.0 ,14.9 ,22.8 ,10.2 ,0.551763493
2008-07-24,k,16:30,0.105 ,0.0 ,14.8 ,22.8 ,10.2 ,0.551763493
2008-07-24,k,16:45,0.105 ,0.0 ,14.7 ,22.7 ,10.2 ,0.551763493
2008-07-24,k,17:00,0.105 ,0.0 ,14.7 ,22.7 ,10.2 ,0.551763493
2008-07-24,k,17:15,0.105 ,0.0 ,14.7 ,22.6 ,10.2 ,0.551763493
2008-07-24,k,17:30,0.105 ,0.0 ,14.7 ,22.5 ,10.2 ,0.551763493
2008-07-24,k,17:45,0.105 ,0.0 ,14.7 ,22.3 ,10.2 ,0.551763493
2008-07-24,k,18:00,0.104 ,0.0 ,14.7 ,22.2 ,10.2 ,0.538890749
2008-07-24,k,18:15,0.104 ,0.0 ,14.7 ,22.1 ,10.2 ,0.538890749
2008-07-24,k,18:30,0.104 ,0.0 ,14.7 ,22.0 ,10.2 ,0.538890749
2008-07-24,k,18:45,0.104 ,0.0 ,14.6 ,21.9 ,10.2 ,0.538890749
2008-07-24,k,19:00,0.104 ,0.0 ,14.6 ,21.7 ,10.2 ,0.538890749
2008-07-24,k,19:15,0.104 ,0.0 ,14.6 ,21.5 ,10.2 ,0.538890749
